Student ID,student_name,gender,grade,school_name,reading_score,math_score
23318,Christopher Schultz,M,9th,Floyd High School,92,88
23319,Candace Mack,F,9th,Floyd High School,98,93
23320,William Gibson,M,10th,Floyd High School,91,81
23321,Kimberly Sullivan,F,10th,Floyd High School,97,78
23322,Brian Clark DVM,M,12th,Floyd High School,93,98
23323,Angela Ortega,F,9th,Patterson High School,95,88
23324,Anthony Porter,M,11th,Patterson High School,88,76
23325,Shirley Jensen,F,10th,Patterson High School,90,67
23326,Jennifer Perez,F,10th,Patterson High School,72,88
23327,James George,M,10th,Patterson High School,72,85
23328,Alison Dunn,F,11th,Patterson High School,56,88
23329,Richard Franklin,M,11th,Patterson High School,57,85
23330,Jack Johnson,M,11th,Patterson High School,62,92
23331,Cynthia Rich,F,9th,Patterson High School,98,73
23332,Lauren Young,F,11th,Patterson High School,83,77
23333,John Wells,M,11th,Patterson High School,81,94
23334,Karen Maynard,F,10th,Patterson High School,69,86
23335,Elizabeth Johnson,F,10th,Patterson High School,82,90
23336,Amanda Ross,F,9th,Patterson High School,84,88
23337,Joel Wilson,M,9th,Patterson High School,81,95
23338,Nicole Bailey,F,9th,Patterson High School,62,93
23339,Shelly Jenkins,F,9th,Patterson High School,68,95
23340,Paul Adams,M,12th,Patterson High School,85,71
23341,Christopher Reilly,M,10th,Patterson High School,69,78
23342,Cody Harvey Jr.,M,10th,Patterson High School,85,90
23343,Kelly Barnes,F,10th,Patterson High School,72,87
23344,Daniel Gay,M,11th,Patterson High School,72,73
23345,Rachel Miller,F,12th,Patterson High School,64,85
23346,Cynthia Bradley,F,9th,Patterson High School,74,91
23347,Justin Miller,M,12th,Patterson High School,68,93
23348,Robert Walters,M,10th,Patterson High School,99,91
23349,Jonathan Johnson,M,12th,Patterson High School,98,75
23350,Tonya Walton,F,10th,Patterson High School,79,96
23351,Albert Smith,M,10th,Patterson High School,69,70
23352,Elizabeth Taylor,F,12th,Patterson High School,65,64
23353,Stephanie Stevens,F,11th,Patterson High School,58,71
23354,Dr. William Palmer DDS,M,10th,Patterson High School,85,75
23355,Erin Foster,F,11th,Patterson High School,93,91
23356,Chelsea Davies,F,10th,Patterson High School,96,95
23357,Michael Johnson,M,12th,Patterson High School,73,82
23358,Jacob Davis,M,9th,Patterson High School,56,85
23359,Robert Richards,M,9th,Patterson High School,99,71
23360,Heather Gutierrez,F,9th,Patterson High School,83,84
23361,Jason Curry,M,11th,Patterson High School,95,74
23362,Sydney Fields,F,11th,Patterson High School,61,64
23363,Mr. Ricardo Goodwin,M,9th,Patterson High School,75,94
23364,Erik Lopez,M,9th,Patterson High School,55,83
23365,Vanessa Franklin,F,10th,Patterson High School,62,70
23366,Brian Jackson,M,12th,Patterson High School,73,68
23367,Charlene Russell,F,9th,Patterson High School,56,95
23368,Bryan Shannon,M,10th,Patterson High School,58,77
23369,Sarah Campbell,F,12th,Patterson High School,58,75
23370,Jessica Bishop,F,10th,Patterson High School,71,77
23371,Patricia Guerrero,F,9th,Patterson High School,95,64
23372,Chelsea Morales,F,10th,Patterson High School,60,90
23373,Aaron Acevedo,M,11th,Patterson High School,75,74
23374,Tamara Jackson,F,11th,Patterson High School,55,67
23375,Ernest Brown,M,10th,Patterson High School,59,74
23376,Sierra Brown,F,10th,Patterson High School,78,93
23377,Tyler Smith,M,10th,Patterson High School,57,98
23378,Rebecca Webster,F,10th,Patterson High School,60,78
23379,Brandon Thompson,M,9th,Patterson High School,84,67
23380,Rachel Gray,F,10th,Patterson High School,83,96
23381,Wendy Mcclain,F,10th,Patterson High School,64,74
23382,Jordan Perez,M,11th,Patterson High School,95,64
23383,Adriana Wilson,F,12th,Patterson High School,92,78
23384,Amy Mayo,F,10th,Patterson High School,81,79
23385,Wendy Stewart,F,11th,Patterson High School,92,84
23386,Kyle Gill,M,9th,Patterson High School,82,74
23387,Todd Davis,M,12th,Patterson High School,92,80
23388,Ashley Vargas,F,9th,Patterson High School,81,68
23389,James Santos,M,12th,Patterson High School,90,90
23390,Heidi Mayo,F,10th,Patterson High School,76,64
23391,Allison Hampton,F,11th,Patterson High School,76,65
23392,Tonya Wilson,F,11th,Patterson High School,65,93
23393,Cody Delgado,M,9th,Patterson High School,66,98
23394,Erin Liu,F,9th,Patterson High School,75,66
23395,Peter Hall,M,12th,Patterson High School,94,80
23396,Kayla Roman,F,9th,Patterson High School,59,95
23397,Edward Rogers,M,12th,Patterson High School,67,93
23398,Charles Burns,M,12th,Patterson High School,91,88
23399,Maurice Watkins,M,9th,Patterson High School,73,83
23400,Marissa Sanchez,F,11th,Patterson High School,69,80
23401,Fred Estrada,M,9th,Patterson High School,90,95
23402,Troy Young,M,11th,Patterson High School,77,86
23403,Benjamin Jackson,M,10th,Patterson High School,68,73
23404,Roger Lopez,M,11th,Patterson High School,84,92
23405,Angela Davis,F,12th,Patterson High School,62,74
23406,Scott Gonzalez,M,9th,Patterson High School,93,74
23407,Natalie Smith,F,12th,Patterson High School,83,97
23408,Francisco Durham,M,9th,Patterson High School,66,91
23409,Mark Owens,M,11th,Patterson High School,78,87
23410,Troy Stevenson,M,11th,Patterson High School,66,65
23411,Phillip Sanford,M,11th,Patterson High School,82,67
23412,Mathew Johnson,M,11th,Patterson High School,76,79
23413,Brian White,M,9th,Patterson High School,60,70
23414,Christine Jackson,F,12th,Patterson High School,63,73
23415,Katie Lopez,F,11th,Patterson High School,77,92
23416,Kevin Steele,M,11th,Patterson High School,90,66
23417,Jasmine Smith,F,12th,Patterson High School,84,83
23418,Tracy Orozco,F,10th,Patterson High School,74,80
23419,Stephanie Stephens,F,11th,Patterson High School,92,66
23420,Victoria Dalton,F,10th,Patterson High School,70,98
23421,David Lawrence,M,11th,Patterson High School,99,72
23422,Samuel Lee,M,11th,Patterson High School,78,90
23423,Brandon Wilson,M,11th,Patterson High School,55,66
23424,Alexis Leon,F,9th,Patterson High School,85,66
23425,Jordan Vaughn,M,12th,Patterson High School,66,98
23426,Terri Erickson,F,12th,Patterson High School,97,70
23427,Paige Carter,F,9th,Patterson High School,70,98
23428,Shawn Henson,M,11th,Patterson High School,86,65
23429,Regina Rosales,F,10th,Patterson High School,61,74
23430,Rita Cooke,F,12th,Patterson High School,80,67
23431,Virginia Dunlap DDS,F,10th,Patterson High School,61,71
23432,Rachel Carter,F,9th,Patterson High School,59,77
23433,Andrew Terry,M,10th,Patterson High School,91,70
23434,Tiffany Moore,F,12th,Patterson High School,79,89
23435,Patrick Parrish,M,9th,Patterson High School,95,74
23436,Dana Cox,F,11th,Patterson High School,98,82
23437,Cheryl Smith,F,10th,Patterson High School,99,91
23438,Edward Bradley,M,12th,Patterson High School,89,95
23439,Richard Guzman,M,10th,Patterson High School,57,93
23440,Renee Smith,F,10th,Patterson High School,84,64
23441,Terry Manning,M,10th,Patterson High School,76,73
23442,Melissa Thomas,F,9th,Patterson High School,88,77
23443,Kathryn Olsen,F,12th,Patterson High School,80,72
23444,Laura Peterson,F,9th,Patterson High School,88,85
23445,Deborah Brown,F,9th,Patterson High School,95,83
23446,Kevin Jones,M,9th,Patterson High School,82,87
23447,James Becker,M,11th,Patterson High School,77,66
23448,Tonya Boone,F,9th,Patterson High School,62,77
23449,Thomas Schwartz,M,12th,Patterson High School,77,72
23450,Maria Hurst,F,10th,Patterson High School,66,94
23451,Ronald Moore,M,9th,Patterson High School,69,76
23452,Carolyn Perez,F,12th,Patterson High School,96,80
23453,Alicia Morgan,F,12th,Patterson High School,55,82
23454,Rebecca Lloyd,F,10th,Patterson High School,62,77
23455,Courtney Baker,F,11th,Patterson High School,82,75
23456,Charlene Waller,F,10th,Patterson High School,85,71
23457,Christopher Jones,M,10th,Patterson High School,82,75
23458,Andrew Wise,M,10th,Patterson High School,89,78
23459,Daniel Huynh,M,12th,Patterson High School,60,74
23460,Mark Bowers,M,10th,Patterson High School,89,71
23461,Teresa Simpson,F,12th,Patterson High School,60,94
23462,Mike Taylor,M,12th,Patterson High School,94,91
23463,Randall Suarez,M,12th,Patterson High School,81,92
23464,Shawn Wright,M,10th,Patterson High School,71,79
23465,Renee Mcmahon,F,10th,Patterson High School,81,86
23466,Matthew Martin,M,11th,Patterson High School,82,79
23467,John Clark,M,10th,Patterson High School,98,65
23468,Jennifer James,F,10th,Patterson High School,97,96
23469,Amanda Scott,F,11th,Patterson High School,87,97
23470,William Tucker,M,9th,Patterson High School,73,90
23471,Michael Beck,M,12th,Patterson High School,66,78
23472,Laura Cook,F,11th,Patterson High School,69,85
23473,Anthony Kelly,M,10th,Patterson High School,91,84
23474,Jamie Mccarthy,M,11th,Patterson High School,85,98
23475,Christopher Harrell,M,12th,Patterson High School,59,69
23476,Thomas Green,M,9th,Patterson High School,61,81
23477,Morgan Lee,F,9th,Patterson High School,74,96
23478,Erik Page,M,10th,Patterson High School,55,68
23479,Tracy Matthews,F,9th,Patterson High School,68,78
23480,Marcus Jones,M,12th,Patterson High School,69,72
23481,Matthew Zuniga,M,10th,Patterson High School,95,91
23482,Matthew Marks,M,9th,Patterson High School,65,81
23483,Jorge Carey,M,10th,Patterson High School,81,70
23484,Sally Johnston,F,9th,Patterson High School,57,91
23485,Harold Lyons,M,11th,Patterson High School,65,97
23486,Rebecca Gonzales,F,9th,Patterson High School,55,92
23487,Laurie Pratt,F,9th,Patterson High School,75,88
23488,Chad Hopkins,M,9th,Patterson High School,75,89
23489,Teresa Perry,F,10th,Patterson High School,73,85
23490,Denise Collins,F,11th,Patterson High School,59,77
23491,Teresa Evans,F,10th,Patterson High School,64,88
23492,Ebony Smith,F,12th,Patterson High School,62,77
23493,Richard Williams,M,12th,Patterson High School,79,91
23494,Susan Roberson,F,9th,Patterson High School,96,66
23495,Christopher Sanders,M,12th,Patterson High School,59,84
23496,Elizabeth Morgan,F,11th,Patterson High School,91,86
23497,Holly Ayala,F,11th,Patterson High School,56,68
23498,Julie Gordon,F,10th,Patterson High School,55,96
23499,Matthew Parker,M,11th,Patterson High School,87,90
23500,Douglas Calderon,M,9th,Patterson High School,90,76
23501,Cheryl Mcdaniel,F,10th,Patterson High School,87,88
23502,Michael Morgan,M,12th,Patterson High School,68,70
23503,John Thomas,M,10th,Patterson High School,71,65
23504,Nicole Jimenez,F,10th,Patterson High School,60,68
23505,Jasmine Welch,F,9th,Patterson High School,87,95
23506,Richard Stewart,M,10th,Patterson High School,57,71
23507,Gary Parks,M,10th,Patterson High School,65,74
23508,Jennifer White DVM,F,9th,Patterson High School,98,98
23509,Anna Martinez,F,11th,Patterson High School,78,80
23510,Dominique Kennedy,F,9th,Patterson High School,69,86
23511,Tina Duncan,F,10th,Patterson High School,55,93
23512,Monica Thomas,F,12th,Patterson High School,97,93
23513,Diana Lewis,F,10th,Patterson High School,69,97
23514,Joshua Brown,M,11th,Patterson High School,57,68
23515,Alan Alexander MD,M,9th,Patterson High School,94,90
23516,Colleen Farrell DDS,F,11th,Patterson High School,68,90
23517,Matthew Ramos,M,10th,Patterson High School,61,71
23518,Stephen Mata,M,9th,Patterson High School,99,71
23519,James Griffin,M,11th,Patterson High School,84,68
23520,Yolanda Lawson,F,9th,Patterson High School,79,66
23521,Justin Frazier,M,11th,Patterson High School,79,83
23522,Tamara Bright,F,12th,Patterson High School,87,81
23523,Shirley Williams,F,9th,Patterson High School,87,93
23524,Jordan Jones,M,9th,Patterson High School,71,88
23525,Susan Gomez,F,11th,Patterson High School,60,90
23526,Donna Zhang,F,11th,Patterson High School,75,82
23527,Sharon Good,F,9th,Patterson High School,92,78
23528,Samuel Holmes,M,10th,Patterson High School,98,76
23529,Melissa Riley,F,10th,Patterson High School,60,86
23530,Shawn Yoder,M,10th,Patterson High School,67,65
23531,Mr. Christian Washington III,M,9th,Patterson High School,56,73
23532,John Harris,M,9th,Patterson High School,76,98
23533,Brent Turner,M,10th,Patterson High School,78,94
23534,Edwin Johnson,M,9th,Patterson High School,58,70
23535,Ryan Payne,M,9th,Patterson High School,94,64
23536,Katie Moss,F,10th,Patterson High School,83,75
23537,Jerry Smith,M,9th,Patterson High School,73,85
23538,Colleen Rivera,F,10th,Patterson High School,65,91
23539,Robin Burns,F,10th,Patterson High School,97,68
23540,Jeffrey Sosa,M,9th,Patterson High School,73,73
23541,Elizabeth Williams,F,9th,Patterson High School,70,95
23542,Ryan Lopez,M,12th,Patterson High School,72,67
23543,Sean Sullivan,M,9th,Patterson High School,79,76
23544,Lori Lawson,F,9th,Patterson High School,67,80
23545,Steven Harrell,M,9th,Patterson High School,83,75
23546,Tracey Elliott,F,10th,Patterson High School,62,69
23547,Michael Salazar,M,10th,Patterson High School,98,76
23548,Holly Smith,F,10th,Patterson High School,75,83
23549,Anthony Clark,M,9th,Patterson High School,84,68
23550,Brooke Choi,F,10th,Patterson High School,97,96
23551,Sabrina Wilkinson,F,10th,Patterson High School,59,85
23552,Corey Brooks DDS,M,12th,Patterson High School,76,67
23553,Cindy Knox,F,10th,Patterson High School,84,69
23554,Alicia Jones,F,12th,Patterson High School,63,80
23555,Danielle Schneider,F,9th,Patterson High School,72,89
23556,Debbie Brewer,F,10th,Patterson High School,61,87
23557,Chelsea Rodriguez,F,10th,Patterson High School,55,90
23558,Michael Brandt,M,12th,Patterson High School,79,68
23559,Debra Branch,F,9th,Patterson High School,82,69
23560,Pamela Smith,F,10th,Patterson High School,87,65
23561,Tammy Hamilton,F,9th,Patterson High School,90,76
23562,James Duran,M,9th,Patterson High School,68,90
23563,Joseph Kelly,M,9th,Patterson High School,61,91
23564,Donna Johnson,F,10th,Patterson High School,93,92
23565,Lawrence Farmer,M,10th,Patterson High School,74,87
23566,Lauren Price,F,9th,Patterson High School,66,78
23567,Douglas Nelson,M,11th,Patterson High School,69,93
23568,Eric Parker,M,11th,Patterson High School,83,80
23569,Yvonne Hull,F,12th,Patterson High School,63,88
23570,Julie Ramirez,F,10th,Patterson High School,99,65
23571,Aaron Payne,M,11th,Patterson High School,60,78
23572,Jesus Hendricks,M,10th,Patterson High School,71,85
23573,Joel Bridges,M,9th,Patterson High School,56,97
23574,Wendy Jackson,F,11th,Patterson High School,64,76
23575,Steven Duncan,M,9th,Patterson High School,89,82
23576,Kevin Rogers,M,10th,Patterson High School,83,75
23577,Eric Galvan,M,12th,Patterson High School,73,77
23578,Zachary Banks,M,11th,Patterson High School,96,79
23579,Jocelyn Wilson,F,9th,Patterson High School,55,81
23580,Megan Davis,F,11th,Patterson High School,81,70
23581,Sarah Bowers,F,12th,Patterson High School,91,76
23582,John Freeman,M,9th,Patterson High School,83,82
23583,Richard Moreno,M,10th,Patterson High School,91,86
23584,Mark Clark,M,12th,Patterson High School,86,86
23585,Robert Jefferson,M,10th,Patterson High School,85,82
23586,Brian Ramos,M,9th,Patterson High School,86,64
23587,Jerry Liu,M,11th,Patterson High School,72,72
23588,Alicia Stein,F,10th,Patterson High School,65,65
23589,Patrick Herman,M,9th,Patterson High School,96,95
23590,Mary Johnson,F,10th,Patterson High School,71,81
23591,Corey Mercado,M,11th,Patterson High School,72,80
23592,Elizabeth Mckenzie,F,12th,Patterson High School,73,98
23593,Samantha Bailey,F,9th,Patterson High School,65,93
23594,Christopher Miller,M,11th,Patterson High School,98,64
23595,Heather Boone,F,12th,Patterson High School,97,86
23596,Karen Potts,F,12th,Patterson High School,76,83
23597,Mrs. Jennifer Porter,F,12th,Patterson High School,61,84
23598,Shelly Cannon DVM,F,10th,Patterson High School,83,65
23599,James Garcia,M,11th,Patterson High School,67,83
23600,Kristi Hicks,F,12th,Patterson High School,91,99
23601,Kimberly Peterson,F,9th,Patterson High School,64,99
23602,Juan Martin,M,11th,Patterson High School,62,89
23603,Peter Norton,M,12th,Patterson High School,65,98
23604,Spencer King,M,12th,Patterson High School,84,96
23605,Roberta Molina,F,12th,Patterson High School,76,99
23606,Amy Crawford,F,9th,Patterson High School,82,98
23607,April Rios,F,12th,Patterson High School,78,84
23608,Daniel James,M,9th,Patterson High School,56,96
23609,Monica Johnston,F,9th,Patterson High School,89,87
23610,Jennifer Castillo,F,10th,Patterson High School,90,79
23611,James Keller,M,12th,Patterson High School,65,82
23612,Justin Blair,M,10th,Patterson High School,63,99
23613,Paul Shaw,M,11th,Patterson High School,97,81
23614,Teresa Green,F,12th,Patterson High School,75,88
23615,Jeffrey Johnson,M,9th,Patterson High School,82,84
23616,Dawn Lynch,F,11th,Patterson High School,71,88
23617,Steven Wilkins,M,12th,Patterson High School,62,75
23618,Rebecca Duran,F,11th,Patterson High School,85,66
23619,Angela Miller,F,12th,Patterson High School,77,96
23620,Virginia Gray,F,10th,Patterson High School,93,93
23621,Danny Butler,M,12th,Patterson High School,89,69
23622,John Mack,M,9th,Patterson High School,86,96
23623,Ryan Nelson,M,11th,Patterson High School,98,80
23624,Regina Martinez,F,11th,Patterson High School,94,76
23625,Kristen Atkins,F,11th,Patterson High School,80,92
23626,Barbara Welch,F,11th,Patterson High School,73,88
23627,Megan Wolf,F,12th,Patterson High School,83,81
23628,Timothy Holland,M,10th,Patterson High School,93,90
23629,Terry Houston,M,11th,Patterson High School,97,80
23630,Carrie Perry,F,9th,Patterson High School,76,89
23631,Joshua Jones,M,9th,Patterson High School,85,93
23632,Kimberly Flores,F,11th,Patterson High School,92,78
23633,Matthew Ramirez,M,10th,Patterson High School,62,77
23634,Diane Bond,F,10th,Patterson High School,72,76
23635,Lynn Barr,F,9th,Patterson High School,55,80
23636,Timothy Jones,M,11th,Patterson High School,66,95
23637,Justin Tanner,M,9th,Patterson High School,95,68
23638,John Adams DDS,M,11th,Patterson High School,91,99
23639,Michael Perry,M,11th,Patterson High School,98,76
23640,Mark Schaefer,M,12th,Patterson High School,59,83
23641,Monique Garcia,F,9th,Patterson High School,90,77
23642,Stacey Monroe,F,10th,Patterson High School,97,66
23643,Carrie Silva,F,9th,Patterson High School,78,68
23644,Kimberly Schmidt,F,11th,Patterson High School,64,83
23645,Daniel Fuentes,M,9th,Patterson High School,67,94
23646,Kimberly Flynn,F,11th,Patterson High School,66,77
23647,Ryan Berg,M,12th,Patterson High School,71,74
23648,Zachary Herman,M,10th,Patterson High School,65,94
23649,Nathan Mullen,M,10th,Patterson High School,99,77
23650,Juan Charles,M,10th,Patterson High School,67,69
23651,Robert Hall,M,11th,Patterson High School,55,77
23652,Steven King,M,10th,Patterson High School,80,70
23653,Carolyn Smith,F,11th,Patterson High School,71,95
23654,Dorothy Hernandez,F,12th,Patterson High School,71,78
23655,Paul Koch,M,9th,Patterson High School,73,74
23656,John Black,M,10th,Patterson High School,80,77
23657,Mariah Howell,F,10th,Patterson High School,59,96
23658,Alyssa Wang,F,12th,Patterson High School,77,87
23659,Richard Thornton,M,10th,Patterson High School,67,78
23660,Brian Lopez,M,10th,Patterson High School,82,79
23661,Roberto Avila,M,11th,Patterson High School,93,81
23662,Heather Schmidt,F,10th,Patterson High School,91,68
23663,Valerie Mccoy,F,12th,Patterson High School,80,89
23664,Melissa Phillips,F,9th,Patterson High School,91,71
23665,Brenda Allison,F,11th,Patterson High School,71,89
23666,Tiffany Garcia,F,9th,Patterson High School,71,69
23667,Susan Chen,F,12th,Patterson High School,93,77
23668,Nicholas Manning,M,9th,Patterson High School,79,98
23669,Susan Murray,F,12th,Patterson High School,55,84
23670,Julie Patel,F,12th,Patterson High School,97,75
23671,Brett Harris,M,10th,Patterson High School,96,71
23672,Melissa Hoffman,F,10th,Patterson High School,76,99
23673,Robert Mcpherson,M,9th,Patterson High School,83,90
23674,Selena Hartman,F,9th,Patterson High School,77,98
23675,Julie Brewer,F,11th,Patterson High School,79,74
23676,Kayla Jacobson,F,11th,Patterson High School,91,64
23677,Megan Castaneda,F,10th,Patterson High School,79,89
23678,David Brooks,M,12th,Patterson High School,96,91
23679,Matthew Williams,M,11th,Patterson High School,81,88
23680,Courtney Holt,F,10th,Patterson High School,78,94
23681,Tiffany Evans,F,10th,Patterson High School,68,73
23682,Sabrina Williams,F,9th,Patterson High School,99,95
23683,Natalie Hardin,F,10th,Patterson High School,61,86
23684,Karen Thomas,F,11th,Patterson High School,65,78
23685,Heather Bell MD,F,9th,Patterson High School,59,93
23686,Steven Hernandez,M,11th,Patterson High School,56,82
23687,Ernest Evans,M,12th,Patterson High School,92,74
23688,Micheal Cummings,M,12th,Patterson High School,96,75
23689,Jose Lopez,M,9th,Patterson High School,59,78
23690,Justin Luna II,M,11th,Patterson High School,60,65
23691,Kevin Jones,M,12th,Patterson High School,96,91
23692,Alexander Reed,M,11th,Patterson High School,93,94
23693,Darlene Gregory,F,12th,Patterson High School,74,93
23694,Tammy Cooper,F,9th,Patterson High School,96,87
23695,Suzanne Wilkerson,F,10th,Patterson High School,64,93
23696,James Allen,M,10th,Patterson High School,64,94
23697,Rodney Smith,M,10th,Patterson High School,55,70
23698,Marc Thompson,M,12th,Patterson High School,61,91
23699,Lisa Morton PhD,F,11th,Patterson High School,89,85
23700,Jody Mcclure,F,11th,Patterson High School,57,87
23701,Mariah Skinner,F,10th,Patterson High School,83,88
23702,Rodney Burgess,M,10th,Patterson High School,82,83
23703,Patrick Oconnell,M,10th,Patterson High School,90,86
23704,Richard Hartman,M,10th,Patterson High School,60,90
23705,Diamond Stanley,F,11th,Patterson High School,76,93
23706,Jennifer Dunn,F,10th,Patterson High School,97,81
23707,Jeffrey May,M,10th,Patterson High School,88,65
23708,Ryan Grant,M,10th,Patterson High School,69,69
23709,Jennifer Weaver,F,12th,Patterson High School,95,95
23710,Timothy Powers,M,12th,Patterson High School,68,64
23711,Michael Robinson,M,9th,Patterson High School,56,95
23712,Jessica Fisher,F,12th,Patterson High School,69,83
23713,Crystal Young,F,11th,Patterson High School,79,80
23714,Brian Serrano,M,9th,Patterson High School,90,67
23715,Daniel Shepherd,M,11th,Patterson High School,97,82
23716,Steven Whitaker,M,11th,Patterson High School,91,94
23717,Emily Beard,F,10th,Patterson High School,76,98
23718,Ernest Willis,M,9th,Patterson High School,58,76
23719,Karen Bridges,F,11th,Patterson High School,99,98
23720,Joshua Anderson,M,12th,Patterson High School,56,71
23721,Marc Meyer,M,12th,Patterson High School,68,72
23722,Debra Gonzales,F,9th,Patterson High School,86,95
23723,Brandon Scott,M,10th,Patterson High School,92,86
23724,Jennifer Moore,F,10th,Patterson High School,80,69
23725,Chad Hines,M,11th,Patterson High School,66,92
23726,Sean Anderson,M,12th,Patterson High School,71,76
23727,Joan Lam,F,9th,Patterson High School,68,86
23728,Kyle Dunn,M,11th,Patterson High School,69,72
23729,Warren White,M,12th,Patterson High School,90,72
23730,Paul Gomez,M,10th,Patterson High School,66,95
23731,Sarah Wiley,F,9th,Patterson High School,95,94
23732,Glen Mcdonald,M,10th,Patterson High School,92,73
23733,Rebecca Murray,F,11th,Patterson High School,81,97
23734,Eric Jones,M,9th,Patterson High School,76,98
23735,Aaron Peterson,M,10th,Patterson High School,95,98
23736,James Sherman,M,11th,Patterson High School,74,81
23737,Annette Smith,F,11th,Patterson High School,91,68
23738,Lisa Hodge,F,11th,Patterson High School,87,66
23739,Christina Jenkins,F,11th,Patterson High School,86,78
23740,Jennifer Lara,F,9th,Patterson High School,83,96
23741,Mrs. Elizabeth Henry,F,9th,Patterson High School,66,87
23742,William Carlson,M,12th,Patterson High School,60,92
23743,Angela Tapia,F,9th,Patterson High School,68,98
23744,Heather Coffey,F,9th,Patterson High School,80,93
23745,Connie Hernandez,F,12th,Patterson High School,94,93
23746,Julie Rice,F,9th,Patterson High School,55,72
23747,Chris Bradley,M,11th,Patterson High School,72,77
23748,Colleen Pacheco,F,11th,Patterson High School,69,72
23749,Scott Franklin,M,9th,Patterson High School,76,80
23750,Matthew Barker,M,10th,Patterson High School,70,71
23751,Daniel West,M,9th,Patterson High School,62,66
23752,Paul Miller,M,9th,Patterson High School,65,83
23753,Mark Macdonald,M,10th,Patterson High School,57,91
23754,Megan Bryan,F,10th,Patterson High School,66,77
23755,Michael Montgomery,M,9th,Patterson High School,99,71
23756,Justin Taylor,M,10th,Patterson High School,83,72
23757,Jason Kennedy,M,9th,Patterson High School,72,78
23758,Justin Brown,M,12th,Patterson High School,88,86
23759,Christopher Marquez,M,11th,Patterson High School,62,99
23760,Jim Carroll,M,10th,Patterson High School,95,76
23761,Heidi Nelson,F,9th,Patterson High School,93,87
23762,Jeremy Leonard,M,9th,Patterson High School,91,85
23763,Rachel Graham,F,9th,Patterson High School,76,84
23764,Mallory Kelly,F,9th,Patterson High School,92,76
23765,Molly Jones,F,10th,Patterson High School,80,85
23766,Lori Dean,F,10th,Patterson High School,80,71
23767,Joseph Jones,M,12th,Patterson High School,99,76
23768,Thomas Gardner,M,10th,Patterson High School,55,74
23769,Ashley Mendoza,F,10th,Patterson High School,78,78
23770,Jennifer Thomas,F,12th,Patterson High School,83,86
23771,Eddie Holmes,M,9th,Patterson High School,67,77
23772,Kevin Williams,M,12th,Patterson High School,91,68
23773,Tiffany Montoya,F,9th,Patterson High School,79,99
23774,Joseph Gray,M,12th,Patterson High School,92,89
23775,Eric Woodward,M,12th,Patterson High School,68,88
23776,Matthew Reynolds,M,11th,Patterson High School,61,79
23777,Mark Monroe,M,11th,Patterson High School,86,90
23778,Lisa Watkins,F,11th,Patterson High School,60,98
23779,John Blevins,M,11th,Patterson High School,75,68
23780,Christopher Wiley,M,11th,Patterson High School,58,65
23781,Thomas Marquez,M,11th,Patterson High School,69,90
23782,Karla Stanley,F,10th,Patterson High School,76,65
23783,Austin Hull,M,10th,Patterson High School,70,95
23784,Vicki Sawyer,F,12th,Patterson High School,79,67
23785,Daniel Jones,M,10th,Patterson High School,62,95
23786,Cynthia Brandt,F,9th,Patterson High School,76,79
23787,Catherine Ayala,F,12th,Patterson High School,65,73
23788,Courtney Lopez,F,9th,Patterson High School,87,91
23789,Spencer Fritz,M,9th,Patterson High School,55,83
23790,Julie Mosley,F,12th,Patterson High School,68,94
23791,Donald White,M,10th,Patterson High School,64,99
23792,Casey Morales,M,10th,Patterson High School,68,90
23793,Jonathan Payne,M,9th,Patterson High School,97,99
23794,Luis Hodges,M,10th,Patterson High School,90,76
23795,Debra Franklin,F,12th,Patterson High School,66,93
23796,Lauren Rogers,F,12th,Patterson High School,88,68
23797,Susan Cochran,F,11th,Patterson High School,68,96
23798,Susan George,F,10th,Patterson High School,78,68
23799,Mrs. Joy Vasquez,F,10th,Patterson High School,60,83
23800,Andrea Henson,F,10th,Patterson High School,73,96
23801,Yolanda Chen,F,9th,Patterson High School,65,85
23802,Angela Williams,F,9th,Patterson High School,88,75
23803,Carrie White,F,9th,Patterson High School,58,78
23804,Raymond Shannon,M,11th,Patterson High School,77,88
23805,Phillip Goodwin,M,12th,Patterson High School,89,74
23806,Lisa Harris,F,11th,Patterson High School,67,77
23807,Kelly Smith,F,10th,Patterson High School,69,88
23808,Anthony Robertson,M,9th,Patterson High School,67,67
23809,Alisha Chan,F,9th,Patterson High School,61,90
23810,Christopher Lopez,M,10th,Patterson High School,59,88
23811,Brian Bernard,M,10th,Patterson High School,56,64
23812,Erin Flores,F,11th,Patterson High School,92,78
23813,Marco Wallace,M,12th,Patterson High School,68,67
23814,Kathryn Aguilar,F,11th,Patterson High School,72,77
23815,Dana Sweeney,F,12th,Patterson High School,78,75
23816,Carolyn Parrish,F,12th,Patterson High School,82,96
23817,Spencer Jordan,M,11th,Patterson High School,62,81
23818,Michael Wilkins,M,9th,Patterson High School,59,76
23819,Kaitlin Lyons,F,12th,Patterson High School,62,90
23820,Ronald Wallace,M,11th,Patterson High School,86,95
23821,Chad Webb,M,12th,Patterson High School,77,86
23822,George Benson,M,10th,Patterson High School,82,87
23823,Derrick Reynolds II,M,11th,Patterson High School,89,68
23824,Mariah Thomas,F,10th,Patterson High School,63,87
23825,David Rhodes DDS,M,12th,Patterson High School,83,93
23826,Robert Roberts,M,10th,Patterson High School,77,96
